2024-11-20 22:00:58.745 GMT,,,1,,673e5c1a.1,1,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 22:00:58.746 GMT,,,1,,673e5c1a.1,2,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 22:00:58.746 GMT,,,1,,673e5c1a.1,3,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 22:00:58.755 GMT,,,1,,673e5c1a.1,4,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 22:00:58.802 GMT,,,29,,673e5c1a.1d,1,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 21:55:03 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 22:00:58.875 GMT,,,1,,673e5c1a.1,5,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 22:54:38.143 GMT,,,1,,673e5c1a.1,6,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-20 22:54:38.271 GMT,,,1,,673e5c1a.1,7,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-20 22:54:38.308 GMT,,,1,,673e5c1a.1,8,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 32) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-20 22:54:38.310 GMT,,,27,,673e5c1a.1b,1,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
2024-11-20 22:54:38.336 GMT,,,27,,673e5c1a.1b,2,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 22:54:38.600 GMT,,,27,,673e5c1a.1b,3,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.062 s, sync=0.028 s, total=0.290 s; sync files=2, longest=0.021 s, average=0.014 s; distance=0 kB, estimate=0 kB; lsn=0/51B89C8, redo lsn=0/51B89C8",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 22:54:38.652 GMT,,,1,,673e5c1a.1,9,,2024-11-20 22:00:58 GMT,,0,LOG,00000,"database system is shut down",,,,,,,,"UnlinkLockFiles, miscinit.c:1171","","postmaster",,0
