2024-11-20 06:16:53.441 GMT,,,1,,673d7ed5.1,1,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 06:16:53.451 GMT,,,1,,673d7ed5.1,2,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 06:16:53.451 GMT,,,1,,673d7ed5.1,3,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 06:16:53.527 GMT,,,1,,673d7ed5.1,4,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 06:16:53.664 GMT,,,30,,673d7ed5.1e,1,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 00:58:46 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 06:16:53.818 GMT,,,1,,673d7ed5.1,5,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 06:21:53.739 GMT,,,28,,673d7ed5.1c,1,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 06:21:53.876 GMT,,,28,,673d7ed5.1c,2,,2024-11-20 06:16:53 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.041 s, sync=0.013 s, total=0.139 s; sync files=2, longest=0.007 s, average=0.007 s; distance=0 kB, estimate=0 kB; lsn=0/51B3888, redo lsn=0/51B3830",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 06:22:08.343 GMT,"postgres","postgres",34,"172.18.0.10:50066",673d8010.22,1,"idle",2024-11-20 06:22:08 GMT,0/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 06:22:08.423 GMT,"postgres","postgres",34,"172.18.0.10:50066",673d8010.22,2,"SELECT",2024-11-20 06:22:08 GMT,0/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
