2024-11-20 21:33:13.493 GMT,,,1,,673e5599.1,1,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 21:33:13.494 GMT,,,1,,673e5599.1,2,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:33:13.494 GMT,,,1,,673e5599.1,3,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:33:13.504 GMT,,,1,,673e5599.1,4,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 21:33:13.556 GMT,,,31,,673e5599.1f,1,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 21:32:59 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 21:33:13.632 GMT,,,1,,673e5599.1,5,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 21:38:13.631 GMT,,,29,,673e5599.1d,1,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 21:38:13.771 GMT,,,29,,673e5599.1d,2,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.037 s, sync=0.015 s, total=0.141 s; sync files=2, longest=0.010 s, average=0.008 s; distance=0 kB, estimate=0 kB; lsn=0/2E29030, redo lsn=0/2E28FD8",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 21:39:20.929 GMT,,,1,,673e5599.1,6,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-20 21:39:20.952 GMT,,,1,,673e5599.1,7,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-20 21:39:20.952 GMT,"postgres","payments",40,"172.18.0.4:35980",673e55e6.28,1,"idle",2024-11-20 21:34:30 GMT,0/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,"ProcessInterrupts, postgres.c:3315","","client backend",,0
2024-11-20 21:39:20.970 GMT,,,1,,673e5599.1,8,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 34) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-20 21:39:20.992 GMT,,,29,,673e5599.1d,3,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
2024-11-20 21:39:21.006 GMT,,,29,,673e5599.1d,4,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 21:39:21.189 GMT,,,29,,673e5599.1d,5,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.023 s, sync=0.001 s, total=0.198 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/2E290E0, redo lsn=0/2E290E0",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 21:39:21.240 GMT,,,1,,673e5599.1,9,,2024-11-20 21:33:13 GMT,,0,LOG,00000,"database system is shut down",,,,,,,,"UnlinkLockFiles, miscinit.c:1171","","postmaster",,0
