2024-11-20 21:28:07.774 GMT,,,1,,673e5467.1,1,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 21:28:07.775 GMT,,,1,,673e5467.1,2,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:28:07.775 GMT,,,1,,673e5467.1,3,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:28:07.785 GMT,,,1,,673e5467.1,4,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 21:28:07.853 GMT,,,30,,673e5467.1e,1,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 21:27:50 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 21:28:07.967 GMT,,,1,,673e5467.1,5,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 21:32:58.800 GMT,,,1,,673e5467.1,6,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-20 21:32:58.817 GMT,,,1,,673e5467.1,7,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-20 21:32:58.818 GMT,"postgres","payments",39,"172.18.0.8:33120",673e54bb.27,1,"idle",2024-11-20 21:29:31 GMT,0/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,"ProcessInterrupts, postgres.c:3315","","client backend",,0
2024-11-20 21:32:58.837 GMT,,,1,,673e5467.1,8,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 33) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-20 21:32:58.838 GMT,,,28,,673e5467.1c,1,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
2024-11-20 21:32:58.853 GMT,,,28,,673e5467.1c,2,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 21:32:59.051 GMT,,,28,,673e5467.1c,3,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.050 s, sync=0.017 s, total=0.213 s; sync files=2, longest=0.009 s, average=0.009 s; distance=0 kB, estimate=0 kB; lsn=0/2E28F28, redo lsn=0/2E28F28",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 21:32:59.106 GMT,,,1,,673e5467.1,9,,2024-11-20 21:28:07 GMT,,0,LOG,00000,"database system is shut down",,,,,,,,"UnlinkLockFiles, miscinit.c:1171","","postmaster",,0
