2024-11-22 06:22:41.900 GMT,,,1,,67402331.1,1,,2024-11-22 06:22:41 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-22 06:22:41.901 GMT,,,1,,67402331.1,2,,2024-11-22 06:22:41 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-22 06:22:41.901 GMT,,,1,,67402331.1,3,,2024-11-22 06:22:41 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-22 06:22:41.953 GMT,,,1,,67402331.1,4,,2024-11-22 06:22:41 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-22 06:22:42.117 GMT,,,30,,67402332.1e,1,,2024-11-22 06:22:42 GMT,,0,LOG,00000,"database system was shut down at 2024-11-22 06:11:51 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-22 06:22:42.306 GMT,,,1,,67402331.1,5,,2024-11-22 06:22:41 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-22 06:24:33.333 GMT,"postgres","payments",37,"172.18.0.6:57078",674023a1.25,1,"PARSE",2024-11-22 06:24:33 GMT,0/2,0,LOG,00000,"duration: 56.801 ms  parse s0: SELECT ""public"".""payments"".""id"", ""public"".""payments"".""userId"", ""public"".""payments"".""orderId"", ""public"".""payments"".""amount"", ""public"".""payments"".""status"", ""public"".""payments"".""method"", ""public"".""payments"".""createdAt"", ""public"".""payments"".""updatedAt"" FROM ""public"".""payments"" WHERE 1=1 OFFSET $1",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-22 06:24:33.368 GMT,"postgres","payments",37,"172.18.0.6:57078",674023a1.25,2,"BIND",2024-11-22 06:24:33 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""payments"""".""""id"""", """"public"""".""""payments"""".""""userId"""", """"public"""".""""payments"""".""""orderId"""", """"public"""".""""payments"""".""""amount"""", """"public"""".""""payments"""".""""status"""", """"public"""".""""payments"""".""""method"""", """"public"""".""""payments"""".""""createdAt"""", """"public"""".""""payments"""".""""updatedAt"""" FROM """"public"""".""""payments"""" WHERE 1=1 OFFSET $1"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-22 06:24:33.374 GMT,"postgres","payments",37,"172.18.0.6:57078",674023a1.25,3,"BIND",2024-11-22 06:24:33 GMT,0/3,0,LOG,00000,"duration: 38.755 ms  bind s0: SELECT ""public"".""payments"".""id"", ""public"".""payments"".""userId"", ""public"".""payments"".""orderId"", ""public"".""payments"".""amount"", ""public"".""payments"".""status"", ""public"".""payments"".""method"", ""public"".""payments"".""createdAt"", ""public"".""payments"".""updatedAt"" FROM ""public"".""payments"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-22 06:24:33.374 GMT,"postgres","payments",37,"172.18.0.6:57078",674023a1.25,4,"SELECT",2024-11-22 06:24:33 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""payments"".""id"", ""public"".""payments"".""userId"", ""public"".""payments"".""orderId"", ""public"".""payments"".""amount"", ""public"".""payments"".""status"", ""public"".""payments"".""method"", ""public"".""payments"".""createdAt"", ""public"".""payments"".""updatedAt"" FROM ""public"".""payments"" WHERE 1=1 OFFSET $1","Parameters: $1 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-22 06:24:33.376 GMT,"postgres","payments",37,"172.18.0.6:57078",674023a1.25,5,"SELECT",2024-11-22 06:24:33 GMT,0/3,0,LOG,00000,"duration: 2.026 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-22 06:25:05.149 GMT,"postgres","payments",37,"172.18.0.6:57078",674023a1.25,6,"idle",2024-11-22 06:24:33 GMT,0/4,0,LOG,00000,"statement: SELECT 1",,,,,,,,"exec_simple_query, postgres.c:1075","","client backend",,0
