2024-11-20 21:53:28.787 GMT,,,1,,673e5a58.1,1,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 21:53:28.788 GMT,,,1,,673e5a58.1,2,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:53:28.788 GMT,,,1,,673e5a58.1,3,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:53:28.797 GMT,,,1,,673e5a58.1,4,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 21:53:28.862 GMT,,,29,,673e5a58.1d,1,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 21:51:53 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 21:53:28.919 GMT,,,1,,673e5a58.1,5,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 21:54:12.875 GMT,"postgres","payments",34,"172.18.0.8:33364",673e5a71.22,1,"idle",2024-11-20 21:53:53 GMT,0/2,0,LOG,00000,"statement: SELECT 1",,,,,,,,"exec_simple_query, postgres.c:1075","","client backend",,0
2024-11-20 21:54:12.888 GMT,"postgres","payments",34,"172.18.0.8:33364",673e5a71.22,2,"SELECT",2024-11-20 21:53:53 GMT,0/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,SELECT 1,<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-20 21:54:12.889 GMT,"postgres","payments",34,"172.18.0.8:33364",673e5a71.22,3,"SELECT",2024-11-20 21:53:53 GMT,0/0,0,LOG,00000,"duration: 14.442 ms",,,,,,,,"exec_simple_query, postgres.c:1368","","client backend",,0
2024-11-20 21:55:02.946 GMT,,,1,,673e5a58.1,6,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-20 21:55:02.975 GMT,,,1,,673e5a58.1,7,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-20 21:55:02.975 GMT,"postgres","payments",34,"172.18.0.8:33364",673e5a71.22,4,"idle",2024-11-20 21:53:53 GMT,0/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,"ProcessInterrupts, postgres.c:3315","","client backend",,0
2024-11-20 21:55:02.983 GMT,,,1,,673e5a58.1,8,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 32) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-20 21:55:03.028 GMT,,,27,,673e5a58.1b,1,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
2024-11-20 21:55:03.044 GMT,,,27,,673e5a58.1b,2,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 21:55:03.241 GMT,,,27,,673e5a58.1b,3,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.051 s, sync=0.023 s, total=0.213 s; sync files=2, longest=0.014 s, average=0.012 s; distance=0 kB, estimate=0 kB; lsn=0/2E294A8, redo lsn=0/2E294A8",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 21:55:03.311 GMT,,,1,,673e5a58.1,9,,2024-11-20 21:53:28 GMT,,0,LOG,00000,"database system is shut down",,,,,,,,"UnlinkLockFiles, miscinit.c:1171","","postmaster",,0
