2024-11-20 08:24:51.146 GMT,,,1,,673d9cd2.1,1,,2024-11-20 08:24:50 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 08:24:51.150 GMT,,,1,,673d9cd2.1,2,,2024-11-20 08:24:50 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 08:24:51.150 GMT,,,1,,673d9cd2.1,3,,2024-11-20 08:24:50 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 08:24:51.161 GMT,,,1,,673d9cd2.1,4,,2024-11-20 08:24:50 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 08:24:51.237 GMT,,,31,,673d9cd3.1f,1,,2024-11-20 08:24:51 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 08:21:25 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 08:24:51.348 GMT,,,1,,673d9cd2.1,5,,2024-11-20 08:24:50 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 08:27:28.305 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,1,"idle",2024-11-20 08:27:28 GMT,0/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.373 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,2,"SELECT",2024-11-20 08:27:28 GMT,0/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.380 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,3,"SET",2024-11-20 08:27:28 GMT,0/0,0,LOG,00000,"duration: 75.499 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.381 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,4,"idle",2024-11-20 08:27:28 GMT,0/3,0,LOG,00000,"statement: SELECT version()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.384 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,5,"SELECT",2024-11-20 08:27:28 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,2,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.384 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,6,"SELECT",2024-11-20 08:27:28 GMT,0/0,0,LOG,00000,"duration: 3.098 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.386 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,7,"idle",2024-11-20 08:27:28 GMT,0/4,0,LOG,00000,"statement: 
SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.448 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,8,"SELECT",2024-11-20 08:27:28 GMT,0/4,0,LOG,00000,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT
    db.oid as did, db.datname, db.datallowconn,
    pg_encoding_to_char(db.encoding) AS serverencoding,
    has_database_privilege(db.oid, 'CREATE') as cancreate,
    datistemplate
FROM
    pg_catalog.pg_database db
WHERE db.datname = current_database()"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-20 08:27:28.453 GMT,"postgres","postgres",45,"172.18.0.10:49484",673d9d70.2d,9,"SELECT",2024-11-20 08:27:28 GMT,0/0,0,LOG,00000,"duration: 68.039 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
