2024-11-20 21:39:34.877 GMT,,,1,,673e5716.1,1,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-20 21:39:34.878 GMT,,,1,,673e5716.1,2,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:39:34.878 GMT,,,1,,673e5716.1,3,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-20 21:39:34.888 GMT,,,1,,673e5716.1,4,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-20 21:39:34.943 GMT,,,30,,673e5716.1e,1,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"database system was shut down at 2024-11-20 21:39:24 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-20 21:39:34.993 GMT,,,1,,673e5716.1,5,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-20 21:44:34.934 GMT,,,28,,673e5716.1c,1,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"checkpoint starting: time",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 21:44:35.131 GMT,,,28,,673e5716.1c,2,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.067 s, sync=0.015 s, total=0.197 s; sync files=2, longest=0.008 s, average=0.008 s; distance=0 kB, estimate=0 kB; lsn=0/9470598, redo lsn=0/9470540",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 21:49:20.193 GMT,,,1,,673e5716.1,6,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"received fast shutdown request",,,,,,,,"process_pm_shutdown_request, postmaster.c:2273","","postmaster",,0
2024-11-20 21:49:20.202 GMT,,,1,,673e5716.1,7,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"aborting any active transactions",,,,,,,,"process_pm_shutdown_request, postmaster.c:2291","","postmaster",,0
2024-11-20 21:49:20.212 GMT,,,1,,673e5716.1,8,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 33) exited with exit code 1",,,,,,,,"LogChildExit, postmaster.c:3076","","postmaster",,0
2024-11-20 21:49:20.214 GMT,,,28,,673e5716.1c,3,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"shutting down",,,,,,,,"ShutdownXLOG, xlog.c:6611","","checkpointer",,0
2024-11-20 21:49:20.221 GMT,,,28,,673e5716.1c,4,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,"LogCheckpointStart, xlog.c:6661","","checkpointer",,0
2024-11-20 21:49:20.315 GMT,,,28,,673e5716.1c,5,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.017 s, sync=0.001 s, total=0.101 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/9470648, redo lsn=0/9470648",,,,,,,,"LogCheckpointEnd, xlog.c:6750","","checkpointer",,0
2024-11-20 21:49:20.352 GMT,,,1,,673e5716.1,9,,2024-11-20 21:39:34 GMT,,0,LOG,00000,"database system is shut down",,,,,,,,"UnlinkLockFiles, miscinit.c:1171","","postmaster",,0
